date,instrument,prediction,primary_signal,size,annualized_ewma_vol,raw_weight,capped_weight,weight
2022-06-03,rb1s,0.6354776467871645,-1,0.6354776467871645,0.44616172922406816,-0.1424321283433119,-0.1424321283433119,-0.1424321283433119
2022-06-06,cl1s,0.7758243142858199,1,0.7758243142858199,0.48656932664745006,0.15944784675010007,0.15944784675010007,0.15944784675010007
2022-06-06,ng1s,0.468804999787257,-1,0.0,0.7623763705643386,-0.0,-0.0,-0.0
2022-06-06,rb1s,0.3911494510293024,-1,0.0,0.4433338386962742,-0.0,-0.0,-0.0
2022-06-07,cl1s,0.7451029120832913,1,0.7451029120832913,0.47858500215579913,0.15568873005358608,0.15568873005358608,0.15568873005358608
2022-06-07,ng1s,0.9995606519806676,-1,0.9995606519806676,0.7507554039161923,-0.13314065363587443,-0.13314065363587443,-0.13314065363587443
2022-06-07,rb1s,0.2665362744870098,-1,0.0,0.4383802845117426,-0.0,-0.0,-0.0
2022-06-08,cl1s,0.7233127064416743,1,0.7233127064416743,0.47330295395816113,0.15282235202479075,0.15282235202479075,0.15282235202479075
2022-06-08,ng1s,0.9903675855014804,-1,0.9903675855014804,0.7677563343247714,-0.12899503934050793,-0.12899503934050793,-0.12899503934050793
2022-06-08,rb1s,0.4086805334232322,-1,0.0,0.43179826286198303,-0.0,-0.0,-0.0
2022-06-09,cl1s,0.7307755212566891,1,0.7307755212566891,0.46646326863656973,0.1566630365972181,0.1566630365972181,0.1566630365972181
2022-06-09,rb1s,0.4332164986213315,-1,0.0,0.42495464854355486,-0.0,-0.0,-0.0
2022-06-10,cl1s,0.7479300216842125,1,0.7479300216842125,0.46008505559385476,0.16256342443438462,0.16256342443438462,0.16256342443438462
2022-06-10,rb1s,0.1383507889168609,-1,0.0,0.4276609657078981,-0.0,-0.0,-0.0
2022-06-13,cl1s,0.7241338121707448,1,0.7241338121707448,0.4525504159078043,0.16001174382265262,0.16001174382265262,0.16001174382265262
2022-06-13,rb1s,0.522179616768092,1,0.522179616768092,0.4352342286233946,0.11997668897037293,0.11997668897037293,0.11997668897037293
2022-06-14,cl1s,0.6681402043358659,1,0.6681402043358659,0.449233349693153,0.14872898568021192,0.14872898568021192,0.14872898568021192
2022-06-14,rb1s,0.5289720973772232,1,0.5289720973772232,0.4303005444245334,0.12293084548257989,0.12293084548257989,0.12293084548257989
2022-06-15,cl1s,0.6194998258494442,1,0.6194998258494442,0.4508021377935718,0.13742166993296764,0.13742166993296764,0.13742166993296764
2022-06-15,rb1s,0.5503134643408435,1,0.5503134643408435,0.43151859589178043,0.12752948994088203,0.12752948994088203,0.12752948994088203
